name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Trident,Trident,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.558900000000000,30.769504539987000,20.176346250300700,Landing site name,LF,Adopted by IAU,30.759293028079998,30.778029747175399,20.170229025288801,20.182876310678100,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/6080
Victory,Victory,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.505100000000000,30.674836017552298,20.221139042481798,Landing site name,LF,Adopted by IAU,30.667688504179999,30.681584556454101,20.214256750102699,20.228247980816899,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/6380
Bowen-Apollo,Bowen Apollo,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.297200000000000,30.865238133561800,20.274518067623500,Landing site name,LF,Adopted by IAU,30.861000515766399,30.869475781795799,20.269675146963600,20.279360986009401,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/848
Brontë,Bronte,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.208500000000000,30.674584124514698,20.172015287023498,Landing site name,LF,Adopted by IAU,30.670921426418001,30.678246822611399,20.168577246354602,20.175453327692502,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/889
Camelot,Camelot,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.609400000000000,30.732441968700599,20.194700233440699,Landing site name,LF,Adopted by IAU,30.721734907048301,30.743149030352999,20.184651379626299,20.204749087255099,Great Britain,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/984
Horatio,Horatio,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.379400000000000,30.710332115585000,20.185110536322899,Landing site name,LF,Adopted by IAU,30.703667309094602,30.716996922075499,20.178855064090300,20.191366008555502,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/2554
Light Mantle,Light Mantle,1973-01-01,"Astronaut-named feature, Apollo 17 site.",4.584200000000000,30.528240616011900,20.163083276187500,Landing site name,LF,Adopted by IAU,30.435679582885101,30.573688321223301,20.092168989077202,20.241123248042101,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/3398
Powell,Powell,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.397700000000000,30.763259023283599,20.160550620295801,Landing site name,LF,Adopted by IAU,30.756273077503401,30.770244969063899,20.153992699598501,20.167108540993102,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/4814
Sculptured Hills,Sculptured Hills,1973-01-01,"Astronaut-named feature, Apollo 17 site.",12.406300000000000,31.063510632783601,20.239094124503801,Landing site name,LF,Adopted by IAU,30.877066800322300,31.242552010817700,20.053564247545001,20.421904811247501,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/5396
South Massif,South Massif,1973-01-01,"Astronaut named feature, Apollo 17 site.",18.293299999999999,30.354548761909399,19.908717021839401,Landing site name,LF,Adopted by IAU,30.072007502950399,30.641888413846701,19.674755120521201,20.182770045266000,Great Britain,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/5658
Van Serg,Van Serg,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.096000000000000,30.830564089799701,20.233529081262500,Landing site name,LF,Adopted by IAU,30.828876775175999,30.832251404423399,20.231945889481000,20.235112273043999,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/6315
Falcon,Falcon,1973-01-01,"Astronaut-named feature, Apollo 17 site.",0.123900000000000,30.307136621652301,20.307526623950402,Landing site name,LF,Adopted by IAU,30.304958926628402,30.309314316676200,20.305484286795100,20.309568961105601,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/1904
Family Mountain,Family Mountain,1973-01-01,"Astronaut-named feature, Apollo 17 site.",3.393100000000000,30.341672343688000,20.378585993514999,Landing site name,LF,Adopted by IAU,30.283393144322400,30.398678030054899,20.325812317368001,20.430389628574300,American,North America,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/1907
Apennine Front,Apennine Front,1973-01-01,"Astronaut-named feature, Apollo 15 site.",6.632100000000000,3.684228943704510,25.921631235062300,Landing site name,LF,Adopted by IAU,3.594255522355270,3.774202365053760,25.842795591311098,26.011186214753700,Italy,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/314
Bridge,Bridge,1973-01-01,"Astronaut-named feature, Apollo 15 site.",0.691100000000000,3.511937942136630,26.036530226601400,Landing site name,LF,Adopted by IAU,3.500250234633500,3.524722554227440,26.025134920193800,26.047953164031700,American,North America,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/877
